ID,dimension,condition,stimulus,Number of Fixations,Relative Number of Fixations,Number of Saccades,Relative Number of Saccades,Mean fixation duration during head movement,Mean distance to figure,Mean angle around figure
212,3,second,27,7,2.764612954186418,7,2.764612954186418,0.1019999999999967,86.23408615761268,11.775772262309935
212,3,second,28,10,2.9420417769932325,6,1.7652250661959394,0.13900000000000995,86.29741122990336,11.744310212387441
212,3,second,29,26,3.0366736743751517,16,1.8687222611539396,0.16733333333333653,86.71499675435467,11.58553269877837
212,3,second,30,4,2.2050716648291155,4,2.2050716648291155,,86.90815274972735,11.456347652706366
213,2,second,1,55,2.77133931270785,32,1.6124156001209309,0.20600000000000304,84.82275260539826,12.090204506760582
213,2,second,2,23,2.6831544563695835,11,1.2832477834811051,0.2813333333333266,84.0905526914867,12.328562920744952
213,2,second,3,33,2.210018751674254,22,1.4733458344495027,0.13899999999996734,84.75808682442306,12.005536770441685
213,2,second,4,52,2.330375548982705,28,1.2548176032983798,0.21300000000003175,85.23018694201008,11.803736149637306
213,2,second,5,38,1.6109203442282387,17,0.7206748908389489,0.43799999999999767,85.29452109442188,11.759795952983085
213,2,second,6,30,2.398273243264846,22,1.7587337117275539,0.1054999999999921,84.76690872825992,11.976400631083747
213,2,second,7,36,2.432761183943776,26,1.756994188403838,0.12316666666667209,84.81736674469576,11.938914221050867
213,2,second,8,36,2.727066131353681,14,1.0605257177486536,0.1560000000000343,84.69394257729442,12.025740385936546
213,2,second,9,19,2.776559988309214,19,2.776559988309214,0.1197499999999962,84.80559167173452,11.956166273337974
213,2,second,10,55,2.397245347164714,31,1.3511746502201116,0.38428571428571395,85.27663126846747,11.799278280479589
213,2,second,11,46,2.7431570159222365,20,1.1926769634444507,,84.77897538895425,12.06370089138236
213,2,second,12,26,2.500240407731513,15,1.4424463890758727,0.18179999999999832,84.15229387688429,12.157960846673438
213,2,second,13,28,1.8974046215355345,11,0.7454089584603886,0.33319999999996525,85.28691769560416,11.780687929178413
213,2,second,14,25,2.223605799163925,18,1.600996175398026,0.1339999999999861,84.71687558094004,12.006629814441606
213,2,second,15,18,2.80286515104329,11,1.7128620367486773,0.12866666666668414,84.70429599317777,11.993136458230172
213,2,second,16,61,2.4311506117731456,35,1.3949224821649195,0.14966666666666806,80.79808967937592,14.03556654280518
213,2,second,17,37,1.990638618389198,20,1.0760208748049718,0.1283333333333492,85.21804801352441,11.755296734705652
213,2,second,18,18,2.4019215372297746,10,1.3344008540165415,0.1329999999999245,84.82326629593894,12.128887649977132
213,2,second,19,44,2.4422735346358766,21,1.1656305506216684,0.1270000000000095,85.09683046846062,11.739394138523547
213,2,second,20,49,2.2116903633491223,27,1.218686526743394,0.18950000000000955,84.45775336057743,12.140740745813748
213,2,second,21,25,2.3712415820923822,19,1.8021436023902104,0.24900000000001413,84.8007239173442,11.956350195172636
213,2,second,22,26,2.764193068254304,11,1.16946629810759,0.1120000000000231,84.77868163543341,12.002746867685897
213,2,second,23,28,1.7197960813217854,23,1.4126896382286096,0.4927500000000009,85.24332426407439,11.734356532449356
213,2,second,24,45,2.00991558354549,30,1.33994372236366,0.7099999999999795,85.2141522134714,11.769473792363986
213,2,second,25,76,2.3474903474903432,40,1.2355212355212333,0.2522999999999911,85.05526649250075,11.980092816449435
213,2,second,26,54,2.6625906020413264,29,1.4299097677629344,0.1329999999999813,84.84815198861656,11.921673522126406
213,2,second,27,19,2.749638205499289,15,2.170767004341544,,84.66150742857172,12.052232988957227
213,2,second,28,63,2.1456304066480425,29,0.9876711395681466,0.25733333333329256,82.91273404555301,13.226865287888169
213,2,second,29,100,2.5385220724494197,26,0.6600157388368492,0.215999999999997,84.80138786073277,12.241584798678582
213,2,second,30,19,2.8787878787878936,10,1.515151515151523,0.1819999999999595,84.7370893188393,12.048871708392147
213,3,first,1,20,1.9260400616332845,22,2.118644067796613,0.16749999999998974,66.04017233522742,22.30929247334237
213,3,first,2,8,2.4323502584372236,7,2.128306476132571,0.13700000000001936,67.08789732474315,21.713026096430482
213,3,first,3,61,2.038088874039421,36,1.2028065486134287,0.21925000000000236,64.81802836902641,23.16906025638894
213,3,first,4,45,1.8645121193287764,23,0.9529728609902635,0.18299999999999267,65.74834838610133,22.301670904096987
213,3,first,5,37,1.753388304426118,29,1.3742773196853357,0.13361538461537764,63.26986678008346,23.20203081870363
213,3,first,6,43,1.7833443928334465,26,1.078301260783014,0.21028571428572765,66.92684232221472,22.682337843118173
213,3,first,7,34,2.197660138323314,23,1.4866524465128301,0.14482352941176568,66.82834184744725,21.625353866647885
213,3,first,8,53,1.8321349557522124,37,1.279037610619469,0.14316666666665864,67.03517379786219,24.769069763255384
213,3,first,9,10,2.2187708009762566,9,1.996893720878631,0.1229999999999904,64.57505032427618,22.938027575158785
213,3,first,10,13,2.8691238137276502,8,1.765614654601631,0.18799999999998815,67.81029552186864,20.834728111607372
213,3,first,11,57,2.366028807438462,32,1.3282968743514172,0.1300000000000011,65.8814492375572,21.753408973575006
213,3,first,12,55,2.2960674626367252,25,1.0436670284712386,0.27907142857141104,67.70182099247937,21.349911716025264
213,3,first,13,43,1.9529475883368128,20,0.9083477155054943,0.12200000000001406,66.33855313644754,22.854977958638084
213,3,first,14,16,2.03951561504145,12,1.5296367112810876,0.1334000000000287,61.307030909105826,25.28886812084261
213,3,first,15,55,2.1294718909710415,25,0.9679417686232007,0.28775000000004525,67.65800484227152,21.319269196364278
213,3,first,16,68,2.1883246443972446,38,1.2228873012808132,0.14599999999999916,66.59738318054767,21.769355869470015
213,3,first,17,44,1.554605518849592,37,1.307281913578066,0.1512500000000045,64.80080283233215,26.35672518945881
213,3,first,18,48,2.0342430920494996,27,1.1442617392778436,0.21471428571426743,66.64972003319151,22.87932523531332
213,3,first,19,38,2.804221090694416,23,1.6972917127887257,0.18612500000000404,70.58927275564876,22.31459288129308
213,3,first,20,28,2.5261638397690356,17,1.5337423312883431,0.17157142857143518,63.98618234971896,23.318594844407674
213,3,first,21,48,1.5261350629530712,33,1.0492178557802365,0.20288888888889442,64.59805041837596,28.9539063604085
213,3,first,22,52,1.753853418327768,24,0.8094708084589699,0.171125000000013,63.69251355704013,24.115300593915112
213,3,first,23,20,2.406449284081344,13,1.5641920346528737,0.13159999999999666,62.49014769886756,24.606407375106485
213,3,first,24,30,1.992164154326313,25,1.6601367952719275,0.10880000000002207,67.05565466769193,20.904632127451023
213,3,first,25,49,2.017457180500658,23,0.9469696969696966,0.16857142857140514,56.594333792261956,28.84561377767832
213,3,first,26,44,2.1090978813153076,31,1.4859553254721487,0.18162499999998968,63.21114986713192,25.146015162624582
213,3,first,27,12,2.3382696804364747,14,2.727981293842554,0.1089999999999804,65.67194157643789,21.670097996988094
213,3,first,28,23,2.505992590978412,15,1.6343429941163556,0.1986666666666821,70.28529758674158,23.45684662986302
213,3,first,29,69,2.109898174479407,32,0.978503501207841,0.1871666666666698,66.2271628388347,23.18169223422845
213,3,first,30,17,1.5116485861639721,13,1.1559665658900964,0.13559999999999944,66.62900976760115,26.028621443022733
214,2,first,1,12,2.0495303159692555,14,2.391118701964132,0.33266666666666705,92.75317642329946,6.927580032088632
214,2,first,2,11,2.249948864798529,9,1.8408672530169785,0.1990000000000051,92.80600711797995,6.861781900930264
214,2,first,3,23,2.6979472140762537,10,1.1730205278592407,0.13850000000000046,92.39079388754108,7.086974861961711
214,2,first,4,10,2.5720164609053273,6,1.5432098765431965,0.1140000000000043,92.3116199024005,7.0723216192020075
214,2,first,5,11,2.3676280671545338,5,1.0761945759793337,,92.27491391633973,7.073988731464252
214,2,first,6,16,2.265647125460215,12,1.699235344095161,0.11866666666666958,92.31723895792578,7.101119456235693
214,2,first,7,13,2.2863172704889174,12,2.110446711220539,0.1329999999999813,92.27566788522218,7.101242254808714
214,2,first,8,15,2.7974636329727742,11,2.051473330846701,0.12199999999999984,92.43319013760406,7.074602709656299
214,2,first,9,18,3.0727210652099672,11,1.8777739842949799,0.13220000000000592,92.4780693542782,7.030522303948624
214,2,first,10,12,2.839564600094653,9,2.1296734500709897,0.15250000000000336,92.2977052001495,7.067325920522434
214,2,first,11,21,3.4820096169789387,15,2.4871497264135276,0.12774999999999978,92.81029504862387,6.889999938467528
214,2,first,12,13,2.135348226018409,11,1.8068331143232692,0.1329999999999813,92.11404993744824,7.169835705947729
214,2,first,13,16,3.6781609195402587,10,2.2988505747126617,0.1270000000000024,92.25190855626458,7.097005617281544
214,2,first,14,9,2.772643253234767,6,1.8484288354898446,0.1119999999999947,92.42635436532865,7.043158212009339
214,2,first,15,19,2.190201729106629,23,2.6512968299711823,0.13266666666666296,92.23170307268708,7.170339289332785
214,2,first,16,18,2.4875621890547297,17,2.3493642896628004,0.12199999999999275,93.06800543199829,6.825250401138194
214,2,first,17,19,3.5761340109166277,11,2.0703933747412053,,92.31786349135074,7.083686174900284
214,2,first,18,15,2.3027325759901713,12,1.8421860607921372,0.3286666666666633,91.85569497309922,7.338361082571908
214,2,first,19,14,2.2943297279580452,10,1.6388069485414607,0.17500000000001134,92.29493608417863,7.088651192733803
214,2,first,20,12,1.999333555481503,12,1.999333555481503,0.1910000000000167,92.28797222712988,7.110414959262591
214,2,first,21,27,2.52478025060782,17,1.5896764540864052,0.1174999999999926,92.49068117145418,6.959482465896004
214,2,first,22,15,2.4123512383402956,9,1.4474107430041774,,92.39597959746361,7.061534537925016
214,2,first,23,20,2.34934805591449,14,1.6445436391401431,0.34133333333333366,92.31019453143826,7.105462407592901
214,2,first,24,7,1.84501845018451,4,1.0542962572482915,0.7180000000000177,92.34376697582643,7.07492542723534
214,2,first,25,11,2.3835319609967596,11,2.3835319609967596,0.13925000000001114,92.28714101887888,7.092334025269827
214,2,first,26,8,2.0196919969704554,7,1.7672304973491486,,92.38206192569638,7.058564074661054
214,2,first,27,9,2.811621368322405,6,1.87441424554827,0.1099999999999994,92.35842383473029,7.079047492206184
214,2,first,28,20,2.6239832065074733,9,1.1807924429283632,0.3510000000000086,91.95292035448558,7.259539304895451
214,2,first,29,7,1.8572565667285725,10,2.6532236667551037,0.2229999999999972,92.59950619956032,7.045398541976851
214,2,first,30,6,2.085505735140765,6,2.085505735140765,0.1150000000000091,92.37570222352068,7.072106869814831
214,3,second,1,8,2.6675558519506546,8,2.6675558519506546,0.12100000000000215,92.25483193258863,7.174047283896936
214,3,second,2,10,2.2065313327449267,13,2.8684907325684046,0.28849999999999903,92.2530551212812,7.170858690156082
214,3,second,3,2,0.64,2,0.64,0.3329999999999984,91.96789075753183,7.388438060686454
214,3,second,4,17,3.0875408645114417,15,2.7243007628042135,0.13650000000001222,91.92913849921622,7.499237641392611
214,3,second,5,19,2.5959830577947747,13,1.7761989342806352,0.13366666666666063,91.9510601492379,7.441402088459874
214,3,second,6,9,1.6638935108153103,8,1.4790164540580537,0.1330000000000097,92.04030633160434,7.351901652176866
214,3,second,7,11,2.829945973758682,9,2.3154103421661945,0.1220000000000034,92.1511235754915,7.257274358138227
214,3,second,8,12,2.870813397129182,11,2.631578947368417,0.11133333333333435,91.72145207266597,7.6447890955704265
214,3,second,9,13,3.08861962461392,12,2.8510334996436186,0.10549999999999925,92.20404390051647,7.216597790900836
214,3,second,10,8,2.052861175263023,7,1.796253528355145,0.126,92.10755164091474,7.194139781464125
214,3,second,11,8,2.46761258482419,7,2.1591610117211664,0.12349999999999989,92.12860638285981,7.175189328529516
214,3,second,12,3,0.46554934823091126,3,0.46554934823091126,0.1994999999999862,91.99282331679797,7.368393015680856
214,3,second,13,6,2.4390243902438944,6,2.4390243902438944,0.1779999999999972,91.92487755722553,7.403861384604578
214,3,second,14,6,3.355704697986557,5,2.7964205816554637,0.1230000000000046,92.00069807331633,7.36388898796612
214,3,second,15,4,0.805315079524862,3,0.6039863096436465,,92.02845566937371,7.353076669059889
214,3,second,16,15,2.4606299212598413,11,1.8044619422572168,0.1100000000000136,92.10699866913129,7.194244597380008
214,3,second,17,19,2.5843307943416844,19,2.5843307943416844,0.11960000000000262,91.28570101742919,8.375917379058498
214,3,second,18,12,3.1307070180015666,9,2.348030263501175,0.1339999999999861,92.0540659166201,7.349746926332222
214,3,second,19,4,2.067183462532297,4,2.067183462532297,0.4439999999999742,92.17248370472305,7.165419841588747
214,3,second,20,13,2.881844380403461,9,1.9951230325870115,0.11650000000000023,92.09859057156761,7.297407652643724
214,3,second,21,31,2.2276516240298943,30,2.155791894222478,0.11879999999999877,91.24749180706938,8.925195495752385
214,3,second,22,21,3.0403938033878752,10,1.4478065730418452,,91.87189755017437,7.448204721933479
214,3,second,23,11,1.6962220508866617,14,2.158828064764842,0.14033333333333428,90.23811823230636,9.960124246498697
214,3,second,24,21,3.0895983522142134,16,2.353979696925115,0.12800000000000358,92.24780941441935,7.1439213203057434
214,3,second,25,10,2.582644628099164,7,1.8078512396694149,,91.99910861169153,7.354207608093066
214,3,second,26,15,3.048780487804885,11,2.2357723577235826,0.14866666666665646,92.17735022682763,7.161093272951893
214,3,second,27,6,2.9041626331074504,6,2.9041626331074504,0.1110000000000042,92.3134585511431,7.128091971172416
214,3,second,28,12,2.877007911771763,10,2.3975065931431354,,92.2040526484916,7.14715081784948
214,3,second,29,21,2.2955837341495418,23,2.5142107564494984,0.14066666666666564,92.00364031063494,7.394434982103076
214,3,second,30,7,2.3171135385634,7,2.3171135385634,0.10699999999999925,91.94444659946316,7.4011843032541975
215,2,second,1,7,2.231431303793433,9,2.868983104877271,0.1450000000000013,98.69497200628135,3.9437633721519907
215,2,second,2,18,2.6377491207502968,15,2.198124267291914,0.1319999999999908,98.53636845213677,4.011428900034983
215,2,second,3,7,1.4899957428693034,10,2.128565346956148,0.15699999999999645,98.07962663466611,4.27186337542347
215,2,second,4,7,2.0342923568730007,9,2.6155187445510006,0.12199999999998565,97.27819128741963,4.573613742110443
215,2,second,5,8,2.5657472738935256,7,2.245028864656835,0.1239999999999952,97.08653507373613,4.655509254054836
215,2,second,6,7,2.6148673888681158,7,2.6148673888681158,0.1110000000000042,97.80166852439811,4.350730943013935
215,2,second,7,14,2.673286232575905,9,1.7185411495130818,0.1444999999999936,97.41693699771784,4.579554639713895
215,2,second,8,10,2.065262288310616,10,2.065262288310616,0.13450000000000978,98.5568275643843,4.022042834860582
215,2,second,9,17,2.4414763751256663,13,1.8670113456843331,0.4439999999999884,97.6810744143978,4.531919233678344
215,2,second,10,4,1.0934937124111574,8,2.186987424822315,0.1110000000000184,97.15547003357986,4.631026510511739
215,2,second,11,11,2.264306298888433,14,2.88184438040346,0.11050000000000175,98.5561212264761,4.032484240190493
215,2,second,12,15,2.631578947368426,14,2.456140350877198,0.1110000000000468,97.06094970571192,4.731747200681809
215,2,second,13,9,1.6787912702853975,10,1.8653236336504417,0.15000000000000563,97.21241687793038,4.602532529222308
215,2,second,14,5,2.1213406873143823,7,2.9698769622401353,,97.7780612867072,4.332183873121262
215,2,second,15,19,2.018914036765487,17,1.8063967697375412,0.11533333333333691,98.41792397603017,4.091439217703657
215,2,second,16,15,2.3364485981308416,13,2.0249221183800628,0.1050000000000004,99.34751042820751,3.6196886469514578
215,2,second,17,20,2.8595939376608523,12,1.7157563625965113,0.13566666666667018,97.07720942711254,4.6601912788474325
215,2,second,18,9,2.198339032730829,6,1.465559355153886,0.14100000000000534,97.52769759223756,4.4818641264127885
215,2,second,19,17,2.49011278746154,10,1.4647722279185529,0.13774999999999687,97.01847120836526,4.69208865305778
215,2,second,20,6,1.6251354279523262,8,2.166847237269768,0.15000000000001984,97.04327928459293,4.688205530038519
