ID,cond,time,rel_time,dimension,stimulus,onset,controllerleftclick,controllerrightclick,stimulus_ue,2d_x_pixel,2d_y_pixel,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide,left.pupil_diameter_clean,right.pupil_diameter_clean,combined.pupil_diameter_clean,combined.pupil_diameter_corr,time_diff,hitobject,head_x,head_y,head_z,gaze_angle_velo,head_angle_velo,head_loc_velo,2d_x,2d_y,2Dside
168,first,62.45,-1.7659999999999911,2,14.0,0.0,4,0,Pause,593.631958,730.777283,17.337635,-4.046607,119.08152,0.325761,-0.785123,3.887788,70.363754,84.639282,7.098106,136.325119,A_StateManager_2.ScreenWidget,-0.088959,0.258606,0.961868,0.696701,4.312927,-34.798035,1.0,-0.140366,0.249359,0.958176,34.113541,4.919144,-34.584717,3.320923,0.435291,0.428515,1.0,-0.043854,0.266113,0.962936,-28.501495,3.783234,-34.984406,2.99913,0.470549,0.456636,0.289857,0.289857,3.320923,2.99913,3.1600265,-0.0273894999999999,0.033999999999991815,ScreenWidget,0.997605084597102,0.0677962774764609,0.013702552548479486,12.884705549647782,0.9124378167250672,0.28639769274281723,7.098106,136.325119,right
168,first,62.48299999999999,-1.733000000000004,2,14.0,0.0,4,0,Pause,590.890747,728.799133,17.338299,-4.032648,119.077209,0.330875,-0.81297,3.872555,70.324173,84.639282,6.960994,136.258789,A_StateManager_2.ScreenWidget,-0.087769,0.258453,0.962021,0.649963,4.311142,-34.793137,1.0,-0.137543,0.249939,0.958435,34.116806,4.918045,-34.575256,3.328964,0.434707,0.428382,1.0,-0.044235,0.26535,0.963135,-28.499603,3.782532,-34.982925,3.015198,0.470549,0.456802,0.295461,0.295461,3.328964,3.015198,3.172081,-0.0153349999999998,0.03299999999998704,ScreenWidget,0.9976163117031271,0.06753058804774031,0.014188527117901275,10.255800279395993,0.9618310540122739,0.4431700832429009,6.960994,136.258789,right
168,first,62.516000000000005,-1.6999999999999886,2,14.0,0.0,4,0,Pause,588.932007,727.851563,17.336277,-4.034114,119.070793,0.341219,-0.791824,3.876843,70.316589,84.639282,6.879707,136.264267,A_StateManager_2.ScreenWidget,-0.087097,0.259201,0.961884,0.887558,4.31398,-34.788681,1.0,-0.13739,0.251205,0.95813,34.116806,4.918045,-34.572754,3.336273,0.434671,0.428184,1.0,-0.042435,0.265717,0.963104,-28.498901,3.779755,-34.97963,3.063828,0.470284,0.45694,0.283931,0.283931,3.336273,3.063828,3.2000505,0.0126344999999998,0.03300000000001546,ScreenWidget,0.9976164115352797,0.06760559863002583,0.013819495987472822,8.398720856810666,0.6538272240224942,0.20863519948614556,6.879707,136.264267,right
168,first,62.54899999999999,-1.6670000000000016,2,14.0,0.0,4,0,Pause,587.770813,727.92981,17.339834,-4.053462,119.086693,0.308536,-0.759141,3.886345,70.330971,84.639282,6.826368,136.374268,A_StateManager_2.ScreenWidget,-0.087784,0.261002,0.961334,1.479065,4.321045,-34.781036,1.0,-0.13765,0.253357,0.95752,34.115967,4.917648,-34.571198,3.375443,0.434669,0.427958,1.0,-0.041794,0.267441,0.962662,-28.499023,3.773041,-34.973785,3.087021,0.470208,0.45694,0.29693,0.29693,3.375443,3.087021,3.2312320000000003,0.0438160000000005,0.03299999999998704,ScreenWidget,0.9976128885921315,0.06777156685217887,0.01324912228278084,7.9580654164658124,1.0313942306792725,0.7664973780041308,6.826368,136.374268,right
168,first,62.58300000000001,-1.6329999999999814,2,14.0,0.0,4,0,Pause,587.00885,729.501221,17.336479,-4.055095,119.085571,0.281577,-0.748712,3.901047,70.383095,84.639282,6.898563,136.524887,A_StateManager_2.ScreenWidget,-0.087982,0.261627,0.961136,1.675003,4.323776,-34.779282,1.0,-0.13855,0.254593,0.957062,34.114487,4.917206,-34.571198,3.423523,0.434771,0.427932,1.0,-0.040741,0.267532,0.962677,-28.501572,3.771759,-34.972855,3.11525,0.470158,0.457034,0.294079,0.294079,3.423523,3.11525,3.2693865,0.0819705000000001,0.034000000000020236,ScreenWidget,0.9975978551771407,0.06802771333954351,0.013067117653175774,10.306434687871441,0.530126494618339,0.1145987357791715,6.898563,136.524887,right
168,first,62.616,-1.5999999999999943,2,14.0,0.0,4,0,Pause,588.040161,731.652954,17.33667,-4.05786,119.084076,0.293718,-0.755829,3.914626,70.398407,84.639282,6.928782,136.56514,A_StateManager_2.ScreenWidget,-0.08696,0.262497,0.960999,1.633896,4.319763,-34.779327,1.0,-0.137756,0.255432,0.956955,34.110855,4.912582,-34.571365,3.424164,0.434771,0.427958,1.0,-0.039627,0.268433,0.962479,-28.49942,3.76973,-34.972275,3.142395,0.469932,0.457034,0.309126,0.309126,3.424164,3.142395,3.2832795,0.0958635000000001,0.03299999999998704,ScreenWidget,0.9975800776688553,0.06826402904393762,0.013191322029623665,11.529410148326104,0.4645456952813957,0.09542679250240034,6.928782,136.56514,right
168,first,62.64899999999999,-1.5670000000000073,2,14.0,0.0,4,0,Pause,588.471863,732.227966,17.339935,-4.06431,119.082451,0.306632,-0.745829,3.888106,70.396935,84.639282,6.818163,136.635162,A_StateManager_2.ScreenWidget,-0.087936,0.262085,0.961014,1.691467,4.31813,-34.778824,1.0,-0.138916,0.254013,0.957153,34.110855,4.910065,-34.571793,3.476822,0.43485,0.428435,1.0,-0.040253,0.268967,0.962296,-28.497711,3.766907,-34.971619,3.152023,0.469972,0.457078,0.330153,0.330153,3.476822,3.152023,3.3144225,0.1270065000000002,0.03299999999998704,ScreenWidget,0.9976138494115245,0.06780243560221454,0.013016804090377991,11.79268333032501,0.8588060716069129,0.22453574182568967,6.818163,136.635162,right
168,first,62.68300000000001,-1.532999999999987,2,14.0,0.0,4,0,Pause,586.891602,733.228271,17.34617,-4.076052,119.08474,0.31556,-0.731984,3.884565,70.398384,84.639282,6.870286,136.627472,A_StateManager_2.ScreenWidget,-0.088608,0.262283,0.960907,1.743576,4.316818,-34.777863,1.0,-0.140182,0.252457,0.957382,34.11412,4.906601,-34.571365,3.492218,0.434904,0.428857,1.0,-0.040222,0.270813,0.961777,-28.49646,3.765869,-34.970749,3.164581,0.469932,0.456884,0.320633,0.320633,3.492218,3.164581,3.3283995,0.1409834999999999,0.034000000000020236,ScreenWidget,0.997621146879274,0.06774099194471261,0.01277518335010237,11.341392937771822,0.4203111189634763,0.39677474587190287,6.870286,136.627472,right
168,first,62.716,-1.5,2,14.0,0.0,4,0,Pause,587.63623,733.118408,17.348076,-4.086685,119.077911,0.307147,-0.730229,3.875019,70.406235,84.639282,6.896282,136.636551,A_StateManager_2.ScreenWidget,-0.08786,0.261261,0.961243,1.219498,4.304184,-34.777832,1.0,-0.139816,0.253494,0.957169,34.11412,4.900589,-34.565613,3.49295,0.434847,0.428857,1.0,-0.040741,0.26767,0.962646,-28.494431,3.765457,-34.969559,3.156906,0.469932,0.457322,0.322884,0.322884,3.49295,3.156906,3.324928,0.137512,0.032999999999994145,ScreenWidget,0.9976328092487105,0.06757480462672419,0.01274455531537606,12.388249226028037,0.2940975856862949,0.3872731611891227,6.896282,136.636551,right
168,first,62.74900000000001,-1.4669999999999843,2,14.0,0.0,4,0,Pause,588.007568,733.248108,17.36146,-4.092038,119.078491,0.224507,-0.740932,3.873639,70.360809,84.639282,6.830059,136.544067,A_StateManager_2.ScreenWidget,-0.087494,0.260498,0.961487,0.968781,4.299026,-34.776657,1.0,-0.139816,0.252045,0.95755,34.112427,4.899231,-34.56369,3.494019,0.434904,0.429118,1.0,-0.040787,0.267395,0.962708,-28.494431,3.765457,-34.965988,3.156006,0.469939,0.457322,0.314533,0.314533,3.494019,3.156006,3.3250125,0.1375965000000003,0.033000000000008356,ScreenWidget,0.9976320438518184,0.06755061406765511,0.012931342510569672,13.924786745266676,0.32701771157826476,0.43716515718386756,6.830059,136.544067,right
168,first,62.783,-1.4329999999999927,2,14.0,0.0,4,0,Pause,587.061523,731.926941,17.372528,-4.107785,119.077728,0.202169,-0.735536,3.841875,70.325462,84.639282,6.744524,136.486969,A_StateManager_2.ScreenWidget,-0.086563,0.259293,0.961899,0.937881,4.297256,-34.775452,1.0,-0.137878,0.249741,0.958435,34.104294,4.8965,-34.562683,3.481461,0.434904,0.429521,1.0,-0.040817,0.267166,0.962784,-28.493683,3.765488,-34.964264,3.146378,0.469912,0.457324,0.331769,0.331769,3.481461,3.146378,3.3139195,0.1265035000000001,0.033999999999991815,ScreenWidget,0.997670550368646,0.0669976113968643,0.012837172361455111,12.51237923199632,0.9475432732530175,0.5665493821568215,6.744524,136.486969,right
168,first,62.81599999999999,-1.4000000000000057,2,14.0,0.0,4,0,Pause,585.8396,731.111267,17.377731,-4.104173,119.082191,0.248082,-0.810224,3.790141,70.25238,84.639282,6.610976,136.300385,A_StateManager_2.ScreenWidget,-0.086853,0.259201,0.961899,1.075058,4.297852,-34.771835,1.0,-0.13826,0.249481,0.95845,34.101471,4.893646,-34.557816,3.472168,0.435087,0.429599,1.0,-0.040619,0.267288,0.962753,-28.494568,3.76442,-34.963455,3.143723,0.469912,0.457324,0.308323,0.308323,3.472168,3.143723,3.3079455,0.1205294999999999,0.03299999999998704,ScreenWidget,0.9977130927254939,0.06609559659416567,0.014140605184776578,11.789221110422575,2.753112729732852,0.23479690929284458,6.610976,136.300385,right
168,first,62.849,-1.3669999999999902,2,14.0,0.0,4,0,Pause,583.931763,728.44574,17.384544,-4.112399,119.071754,0.207408,-0.815743,3.755818,70.238365,84.639282,6.57943,136.273865,A_StateManager_2.ScreenWidget,-0.084244,0.264038,0.960815,1.213669,4.276077,-34.769775,1.0,-0.134766,0.25621,0.957169,34.148346,4.865189,-34.560257,3.468918,0.432865,0.429522,1.0,-0.038559,0.270477,0.961945,-28.458374,3.745316,-34.958542,3.209412,0.468366,0.457656,0.312496,0.312496,3.468918,3.209412,3.339165,0.1517490000000001,0.033000000000008356,ScreenWidget,0.9977511444349264,0.0654978158547384,0.014236920209574844,14.986998728516669,1.0533476810208917,0.4525359763788767,6.57943,136.273865,right
168,first,62.883,-1.3329999999999984,2,14.0,0.0,4,0,Pause,583.481079,728.066895,17.383385,-4.112685,119.07151,0.222877,-0.804685,3.734363,70.300827,84.639282,6.380112,136.642853,A_StateManager_2.ScreenWidget,-0.026825,0.245468,0.969025,0.102264,4.144485,-34.719376,1.0,-0.081573,0.241562,0.966934,34.4758,4.742218,-34.494354,3.502106,0.412535,0.435245,1.0,0.018051,0.248123,0.968552,-28.04483,3.655029,-34.903641,3.238434,0.445282,0.463548,0.342684,0.342684,3.502106,3.238434,3.37027,0.1828539999999998,0.034000000000006025,ScreenWidget,0.9977783241069299,0.06512437073499712,0.014043940997351066,103.170528445267,0.7098566696551666,0.03583667536251099,6.380112,136.642853,right
168,first,62.91600000000001,-1.299999999999983,2,14.0,0.0,4,0,Pause,580.633728,733.338135,17.381079,-4.116988,119.067314,0.208658,-0.819923,3.731273,69.439819,84.63929,2.265135,135.113846,A_StateManager_2.ScreenWidget,-0.02211,0.246048,0.968994,0.661163,4.150253,-34.713669,1.0,-0.069702,0.241974,0.967773,34.484161,4.737717,-34.490234,3.451721,0.410412,0.435098,1.0,0.018356,0.249069,0.968307,-28.073273,3.651169,-34.903488,3.262451,0.446261,0.4636,0.323043,0.323043,3.451721,3.262451,3.357086,0.16967,0.033000000000008356,ScreenWidget,0.9977780724553144,0.06507031441705463,0.014309867540384859,13.57778353735261,0.4711539708544084,0.19507212058991819,2.265135,135.113846,right
168,first,62.949,-1.266999999999996,2,14.0,0.0,4,0,Pause,521.848328,711.495178,17.371902,-4.102385,119.064926,0.206235,-0.837272,3.762155,69.426476,84.63929,1.988641,135.128326,A_StateManager_2.ScreenWidget,-0.024872,0.246567,0.968796,2.343674,4.177002,-34.702133,1.0,-0.071899,0.242844,0.967392,34.487549,4.734116,-34.489517,3.481735,0.41059,0.435179,1.0,0.019669,0.249588,0.96814,-28.081772,3.649673,-34.903397,3.193604,0.446308,0.463408,0.356837,0.356837,3.481735,3.193604,3.3376695,0.1502535000000002,0.03299999999998704,ScreenWidget,0.997738485717173,0.06560781260041684,0.014612633047853322,12.338699824222873,1.0732947785433191,0.527627433808629,1.988641,135.128326,right
168,first,62.98299999999999,-1.233000000000004,2,14.0,0.0,4,0,Pause,517.898376,711.702087,17.362177,-4.100883,119.063332,0.247633,-0.848323,3.751201,69.459167,84.63929,2.171741,135.157425,A_StateManager_2.ScreenWidget,-0.023926,0.248398,0.968353,1.71434,4.166275,-34.706451,1.0,-0.073059,0.242401,0.967407,34.492783,4.736298,-34.488602,3.489029,0.41058,0.435179,1.0,0.020782,0.253311,0.967148,-28.084061,3.648071,-34.90448,3.193787,0.446223,0.462931,0.320226,0.320226,3.489029,3.193787,3.341408,0.1539920000000001,0.033999999999991815,ScreenWidget,0.9977481796537889,0.06541687479024631,0.01480548851704192,11.08886722312805,0.4576235755699296,0.29319334911526346,2.171741,135.157425,right
168,first,63.016000000000005,-1.1999999999999886,2,14.0,0.0,4,0,Pause,520.514099,712.117737,17.354652,-4.093897,119.062019,0.219827,-0.845987,3.766316,69.494461,84.63929,2.134243,135.293732,A_StateManager_2.ScreenWidget,-0.0242,0.248337,0.968369,1.491516,4.162613,-34.707413,1.0,-0.074127,0.242432,0.967316,34.500015,4.735779,-34.486237,3.490326,0.410494,0.435183,1.0,0.020569,0.253098,0.967209,-28.084503,3.649033,-34.905609,3.191238,0.446268,0.462931,0.357087,0.357087,3.490326,3.191238,3.340782,0.1533660000000001,0.03300000000001546,ScreenWidget,0.997731489037577,0.0656801245788656,0.014764722082206659,8.344934653702204,0.46341862115422644,0.31368216617663924,2.134243,135.293732,right
168,first,63.04899999999999,-1.1670000000000016,2,14.0,0.0,4,0,Pause,519.978455,714.065002,17.351686,-4.091287,119.070343,0.243559,-0.875992,3.75913,69.488281,84.63929,2.146881,135.259384,A_StateManager_2.ScreenWidget,-0.024429,0.248413,0.968338,1.595276,4.164078,-34.705902,1.0,-0.075043,0.241714,0.967438,34.505463,4.735779,-34.483459,3.490219,0.41045,0.435269,1.0,0.021271,0.253891,0.966995,-28.087845,3.648438,-34.90654,3.161331,0.446256,0.462768,0.373529,0.373529,3.490219,3.161331,3.325775,0.1383590000000003,0.03299999999998704,ScreenWidget,0.9977318664931256,0.06555447329705057,0.015288348991633734,7.833604087182531,0.934948895551113,0.27921283817001596,2.146881,135.259384,right
168,first,63.08200000000001,-1.133999999999986,2,14.0,0.0,4,0,Pause,520.158997,713.574341,17.344341,-4.087925,119.066147,0.266728,-0.857626,3.757231,69.504227,84.63929,2.165213,135.287323,A_StateManager_2.ScreenWidget,-0.022415,0.247116,0.968719,1.606888,4.165176,-34.704742,1.0,-0.071808,0.239243,0.968292,34.507278,4.73732,-34.481216,3.488007,0.409866,0.435557,1.0,0.022217,0.253708,0.96701,-28.093338,3.648697,-34.90654,3.156845,0.446304,0.462768,0.38755,0.38755,3.488007,3.156845,3.322426,0.1350100000000003,0.03300000000001546,ScreenWidget,0.9977388775145977,0.06552172240109302,0.014967838504772246,10.468822006585212,0.559511897849288,0.27583829155011713,2.165213,135.287323,right
168,first,63.116,-1.0999999999999943,2,14.0,0.0,4,0,Pause,520.420898,713.97345,17.343086,-4.087567,119.072151,0.21544,-0.841575,3.769399,69.475807,84.63929,2.037811,135.214905,A_StateManager_2.ScreenWidget,-0.02272,0.246277,0.968933,1.4785,4.164368,-34.701706,1.0,-0.072113,0.238297,0.968506,34.512619,4.735184,-34.474197,3.488007,0.409731,0.435721,1.0,0.021545,0.252884,0.967239,-28.096359,3.65332,-34.905396,3.146866,0.446503,0.462689,0.374737,0.374737,3.488007,3.146866,3.3174365000000003,0.1300205000000005,0.033999999999991815,ScreenWidget,0.9977290849681343,0.06573388546818312,0.014687726505680947,6.714192429092903,0.5923840969151051,0.1807117918957304,2.037811,135.214905,right
168,first,63.14899999999999,-1.0670000000000073,2,14.0,0.0,4,0,Pause,518.60083,712.938904,17.339703,-4.092336,119.082878,0.24964,-0.806857,3.761383,69.475601,84.63929,2.044333,135.20636,A_StateManager_2.ScreenWidget,-0.022095,0.247192,0.968704,1.339371,4.163025,-34.700745,1.0,-0.072311,0.237808,0.968613,34.514755,4.736588,-34.471802,3.498169,0.409669,0.43575,1.0,0.022507,0.25499,0.966675,-28.103241,3.653992,-34.903931,3.132492,0.446591,0.462316,0.395058,0.395058,3.498169,3.132492,3.3153305,0.1279145000000001,0.03299999999998704,ScreenWidget,0.9977469693325544,0.06559486875181124,0.014081845800024993,8.152770080369168,1.0797333618145106,0.37021396910434673,2.044333,135.20636,right
168,first,63.18300000000001,-1.032999999999987,2,14.0,0.0,4,0,Pause,518.694031,712.816833,17.348772,-4.090011,119.094215,0.253583,-0.723829,3.789064,69.505997,84.63929,2.038757,135.388641,A_StateManager_2.ScreenWidget,-0.022018,0.246643,0.968842,1.587097,4.17038,-34.69635,1.0,-0.072479,0.236786,0.968842,34.516602,4.739853,-34.467606,3.497742,0.409634,0.43575,1.0,0.023529,0.254959,0.96666,-28.107834,3.656845,-34.902634,3.123001,0.446591,0.462179,0.399385,0.399385,3.497742,3.123001,3.3103715,0.1229555000000002,0.034000000000020236,ScreenWidget,0.997734476392727,0.06607817630501163,0.012632863235791502,11.72741835498604,2.574117529435009,0.4324429228093607,2.038757,135.388641,right
168,first,63.216,-1.0,2,14.0,0.0,4,0,Pause,518.61438,715.420837,17.338509,-4.086113,119.098839,0.22876,-0.713461,3.820941,69.513374,84.63929,2.076509,135.369568,A_StateManager_2.ScreenWidget,-0.020889,0.246017,0.969025,1.351242,4.165237,-34.695313,1.0,-0.072632,0.235916,0.96904,34.518738,4.735687,-34.461975,3.473129,0.409634,0.43592,1.0,0.025131,0.254425,0.966751,-28.114807,3.658447,-34.902634,3.115295,0.446591,0.462179,0.41443,0.41443,3.473129,3.115295,3.294212,0.1067960000000001,0.032999999999994145,ScreenWidget,0.9976998233887007,0.06663341545584388,0.012451921732970606,13.353484429550038,1.0157070850850456,0.36098140511571825,2.076509,135.369568,right
168,first,63.24900000000001,-0.9669999999999844,2,14.0,0.0,4,0,Pause,519.153687,715.148376,17.336113,-4.088366,119.108459,0.238685,-0.68597,3.821442,69.505821,84.63929,1.995633,135.366577,A_StateManager_2.ScreenWidget,-0.033249,0.242676,0.969528,1.503189,4.167969,-34.692932,1.0,-0.082062,0.232056,0.969223,34.464966,4.742416,-34.463394,3.433273,0.413152,0.436263,1.0,0.010773,0.251709,0.967728,-28.183075,3.65062,-34.899673,3.070251,0.451132,0.462709,0.386233,0.386233,,,,,0.033000000000008356,NaN,0.9977050871115103,0.0666425299556401,0.011972149052074891,,0.8331989127661412,0.30808097781069793,1.995633,135.366577,right
168,first,63.282,-0.9339999999999976,2,14.0,0.0,4,0,Pause,517.998291,715.105652,17.329098,-4.099643,119.097771,0.223145,-0.692561,3.798087,69.536041,84.63929,2.817173,135.121414,A_StateManager_2.ScreenWidget,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.825212,0.0,0.0,0.0,33.681732,5.09581,-34.66925,,0.455832,0.418354,0.225334,0.0,0.0,0.0,-28.766113,3.904068,-34.995102,,0.496081,0.455937,0.0,0.0,,,,,0.03299999999998704,NaN,0.9977307883728518,0.0662357465741848,0.012087175379217571,,0.7353206055571521,0.5165882798444548,2.817173,135.121414,right
168,first,63.31599999999999,-0.9000000000000057,2,14.0,0.0,4,0,Pause,529.734558,711.603333,17.324865,-4.102528,119.095947,0.208575,-0.718795,3.78468,172.263168,-112.247955,109.391159,116.934906,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,34.222626,3.136703,-31.953415,,0.436206,0.478395,0.0,0.0,0.0,0.0,-29.167297,2.857727,-34.857315,,0.513614,0.511377,0.0,0.0,,,,,0.033999999999991815,NaN,0.9977406331094669,0.06600190723229203,0.012545010323625093,,0.8664963139742116,0.1599321060535289,109.391159,116.934906,left
168,first,63.349,-0.8669999999999902,2,14.0,0.0,4,0,Pause,529.734558,711.603333,17.318743,-4.104972,119.085297,0.220985,-0.747714,3.748294,172.143234,-112.090981,109.391159,116.838875,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.085355,0.0,0.0,0.0,33.243256,5.286591,-34.804398,,0.486458,0.414019,0.0,0.0,0.0,0.0,-29.204269,3.951736,-35.136154,,0.528635,0.453169,0.0,0.0,,,,,0.033000000000008356,NaN,0.9977759013739466,0.06536785102541817,0.013049700752413853,,1.4083682420642047,0.3795441178224262,109.391159,116.838875,left
168,first,63.38199999999999,-0.8340000000000032,2,14.0,0.0,4,0,Pause,529.734558,711.603333,17.302549,-4.101884,119.079521,0.245606,-0.743125,3.731942,172.082382,-112.029198,109.391159,116.847679,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.672285,0.0,0.0,0.0,33.523758,5.020294,-34.650406,,0.46786,0.427906,0.1,0.0,0.0,0.0,-28.961349,3.803741,-35.003525,,0.499953,0.458608,0.0,0.0,,,,,0.032999999999994145,NaN,0.9977955562526519,0.06508315469859038,0.012969614371279326,,0.5146178789480843,0.5293442033150473,109.391159,116.847679,left
168,first,63.41600000000001,-0.799999999999983,2,14.0,0.0,4,0,Pause,529.734558,711.603333,17.292452,-4.100144,119.077324,0.246509,-0.725619,3.733532,172.084488,-112.04454,109.391159,116.898018,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-0.180222,0.243301,0.953049,8.730591,4.464706,-34.77774,0.862212,-0.218033,0.236099,0.946945,33.579163,4.945251,-34.632874,3.381271,0.466728,0.431008,0.072204,-0.122314,0.25351,0.959549,-28.972122,3.73555,-34.997559,3.02179,0.499018,0.460553,0.0,0.0,,,,,0.034000000000020236,NaN,0.9977976574807912,0.06511109923108697,0.012664102130237625,,0.5170013713655954,0.30819799111925106,109.391159,116.898018,left
168,first,63.449,-0.7669999999999959,2,14.0,0.0,4,0,Pause,529.734558,711.603333,17.296474,-4.091644,119.085899,0.2713,-0.711637,3.754119,71.509254,84.639282,13.40754,135.587418,A_StateManager_2.ScreenWidget,-0.175598,0.240967,0.954498,1.280685,4.290115,-34.816437,0.943812,-0.235214,0.227737,0.94487,33.603165,4.904175,-34.624359,3.489655,0.468409,0.43414,0.404194,-0.119141,0.252548,0.960205,-29.005936,3.714737,-34.996429,2.975586,0.499717,0.461283,0.0,0.0,3.489655,2.975586,3.2326205,0.0452045,0.03299999999998704,ScreenWidget,0.9977772520458605,0.065469815024754,0.012420089389204499,,0.7540854272981138,0.38564354643063337,13.40754,135.587418,right
168,first,63.48200000000001,-0.7339999999999804,2,14.0,0.0,4,0,Pause,681.025513,718.260498,17.287878,-4.08628,119.081497,0.298635,-0.706679,3.793662,71.400681,84.639282,13.107325,135.397919,A_StateManager_2.ScreenWidget,-0.170364,0.245102,0.954407,0.545334,4.269516,-34.822708,0.985351,-0.224854,0.235886,0.945389,33.608978,4.894791,-34.628067,3.455475,0.466613,0.433038,0.586932,-0.121216,0.25267,0.959915,-29.005936,3.710663,-34.996674,2.971619,0.500029,0.461408,0.0,0.0,3.455475,2.971619,3.213547,0.0261310000000003,0.03300000000001546,ScreenWidget,0.9977328987278723,0.06615849174399778,0.012333562593018318,16.16776184742396,1.2075638135674671,0.3347645801910456,13.107325,135.397919,right
