ID,dimension,condition,stimulus,Correct,RT,Response,Mean fixation duration,Mean regressive fixation duration,Equal fixation duration between figures,Equal fixation duration within figure,Mean saccade duration,Mean saccade velocity,Mean pupil diameter,Pupil diameter amplitude,Mean head rotation,Mean head movement,Strategy ratio,Equal?,AngularDisp,DiffType
103,3,first,15,1,6.448000000000036,1,0.20200000000000135,0.2135000000000104,0.866886688668873,0.23730964467006244,0.03887500000000084,188.27054827663534,-0.5991628791821564,0.5585934999999997,6.809191138386663,3.20941323279493,1.6666666666666667,1,160,e
105,2,second,15,1,6.475999999999999,1,0.20816666666666703,0.1230000000000046,0.996530557779546,0.21276595744680882,0.034777777777778775,273.9482292988342,0.07144851481481455,0.2142484999999999,1.1418612467933296,0.4226920124125113,2.0,1,160,e
105,3,first,15,1,4.633999999999986,1,0.15007692307692252,0.15649999999999403,0.4971809328549326,0.09004092769440947,0.05450000000000085,216.94375255215726,-0.3536633341708545,0.2725759999999995,1.0043104113180719,0.41380705716999094,1.6,1,160,e
106,2,first,15,1,12.50399999999999,1,0.2156333333333331,0.16600000000000392,0.52372855155356,0.10566706021250827,0.036600000000000764,220.62384225881263,0.04089913026819921,0.233505,1.4567133279702489,0.4721436995232866,2.5,1,160,e
106,3,second,15,1,5.5429999999999495,1,0.207333333333338,0.18375000000000336,0.9221864951768446,0.07398568019094293,0.044499999999999276,297.50257455345445,-0.020894761658031002,0.3948520000000002,3.533876618687929,0.7634486872055162,0.36363636363636365,1,160,e
107,2,second,15,1,2.3629999999999995,1,0.2726000000000042,0.1000000000000085,0.7307410124724932,0.8032128514056719,0.07766666666666559,224.64738057725552,-0.15633028472222207,0.3155364999999994,1.2487936574032739,0.3821993411171591,0.5,1,160,e
107,3,first,15,1,2.7220000000000084,1,0.18837500000000063,0.2387500000000031,0.7936297279363309,0.0,0.030000000000003114,277.74274696583456,-0.23051029166666648,0.3910520000000002,1.317114263418714,0.42368976734989233,0.14285714285714285,1,160,e
108,2,first,15,1,10.558999999999996,1,0.2376923076923079,0.26699999999999585,0.8462783171521147,0.3564053537285014,0.040357142857144694,224.00125224917127,-0.06605121212121237,0.3353044999999993,0.7539454408665517,0.29354836400017303,1.25,1,160,e
108,3,second,15,1,12.211999999999987,1,0.23679310344827845,0.25449999999999307,0.7103538663171676,0.434161008276747,0.04656521739131287,237.91730376230183,0.13494770855614963,0.4686889999999994,0.7737187329801005,0.27460103227271837,0.45,1,160,e
109,2,second,15,1,5.076000000000008,1,0.19846666666666785,0.0,0.7013772253946909,0.14846743295019205,0.03885714285714411,236.73254455570162,-0.16359236521739118,0.3931044999999997,0.8350565904577615,0.32124480432626246,0.3333333333333333,1,160,e
109,3,first,15,1,3.2990000000000066,1,0.20899999999998609,0.0,0.8325358851674693,0.8417373280572715,0.05544444444444704,223.76517640872655,0.0004711590909090263,0.314095,0.8800142786248043,0.33886548230361013,0.25,1,160,e
110,2,first,15,1,5.963999999999999,1,0.18872727272727208,0.0,0.8583815028901948,0.35241301907967015,0.040437499999999404,190.79535349708246,-0.06489307028112427,0.2384259999999995,1.5502091461197867,0.4179899630500913,1.3333333333333333,1,160,e
110,3,second,15,1,7.955000000000041,1,0.2390555555555712,0.17974999999999852,0.28677666744133634,0.6487528570834051,0.042545454545456114,196.2236253362983,-0.0644826007604561,0.4926679999999996,3.5554099552258784,0.8246402836311835,1.8,1,160,e
111,2,second,15,1,2.4309999999999974,1,0.2453999999999979,0.0,0.21678891605543738,0.0,0.06666666666666403,220.7777957470124,-0.031166858108108063,0.3084715000000004,0.9596391084173488,0.3642987208005723,0.0,1,160,e
111,3,first,15,1,7.11099999999999,1,0.1865555555555589,0.1539999999999963,0.5872543180464733,0.3569654761945636,0.05792000000000026,202.4204150535214,0.09355993441064642,0.8619305000000006,1.7753740405541187,0.5739389852578954,0.5,1,160,e
112,2,first,15,0,2.8599999999999994,0,0.15566666666666382,0.1330000000000026,0.5717344753747338,0.0,0.038285714285715367,228.96410865983316,-0.0907053448275859,0.29140500000000014,1.1491345742802834,0.36752471949080034,0.0,1,160,e
112,3,second,15,1,3.1089999999999804,1,0.15662500000001062,0.15566666666667095,0.5666400638467811,0.14810690423162798,0.04477777777778312,270.0309856646761,0.2843799539007092,0.4206775000000005,4.449347740742457,0.9890295653102646,1.0,1,160,e
158,2,first,15,1,6.027999999999992,1,0.23875000000000368,0.3670000000000044,0.7902268760907665,0.34564339296017366,0.045874999999999624,228.18204571454163,-0.01720067151162787,0.30166600000000043,0.6579710299440337,0.2588850767123247,4.0,1,160,e
158,3,second,15,1,7.230999999999994,1,0.2973076923076952,0.24466666666667436,0.5335058214747568,0.0,0.04757142857143236,266.0297109995671,0.23954430193236714,0.4916689999999999,0.7146318396532156,0.31466460264309737,0.8571428571428571,1,160,e
159,2,second,15,1,3.897999999999996,1,0.22385714285714084,0.0,0.38417358008934865,0.4451827242524899,0.04455555555555509,280.4285851956858,0.13565495762711863,0.2110064999999999,2.537974269428646,0.7283598649660448,0.5,1,160,e
159,3,first,15,1,5.286000000000001,1,0.18190909090909646,0.20000000000001697,0.7336331834082535,0.43746518734852813,0.042090909090908506,265.88893449729994,-0.018792119565217574,0.18294500000000002,1.131768103406193,0.35072395719446897,0.2222222222222222,1,160,e
160,2,first,15,1,12.293000000000006,1,0.20387500000000003,0.16649999999999915,0.6666666666666666,0.08093194359289091,0.07281250000000124,199.7962838136401,0.006208495774648256,0.3367694999999999,0.8287341121438118,0.31147042037006073,2.0,1,160,e
160,3,second,15,1,16.173000000000002,1,0.26028947368420957,0.2865000000000066,0.37043777171169157,0.6409015983850304,0.051750000000015416,237.66847861470805,0.00986917462845077,0.6105879999999999,1.112573016867434,0.3581997358519962,1.2666666666666666,1,160,e
161,2,second,15,1,2.698999999999998,1,0.2000000000000028,0.2329999999999898,0.8324999999999841,0.0,0.05875000000000115,214.98797920861927,-0.07526371341463414,0.3002699999999992,2.2856713181062043,0.4937188698671893,0.5,1,160,e
161,3,first,15,0,3.031000000000006,0,0.20722222222223113,0.1670000000000016,0.9630026809651628,0.0,0.052571428571423766,233.85086573831853,-0.1971260054347828,0.5586549999999999,2.334329414840748,0.4809974278887762,0.5,1,160,e
166,2,first,15,1,3.3640000000000043,1,0.3039999999999976,0.28299999999999764,0.6578947368421139,0.3349999999999991,0.047714285714288145,244.2566083178276,-0.6695787107843133,0.6711194999999996,0.7318625519816684,0.2660846686664062,0.0,1,160,e
166,3,second,15,1,5.799000000000007,1,0.3080833333333312,0.1330000000000097,0.5577495266432313,0.08702175543886048,0.04689999999999938,243.90566757015736,-0.4583206342857137,0.5881500000000002,0.7303275873908338,0.2545307298629066,0.7142857142857143,1,160,e
167,2,second,15,1,4.542000000000002,1,0.2605714285714263,0.0,0.5866228070175492,0.24299065420560545,0.03099999999999877,168.93870112225028,0.025094574840764546,0.30378749999999977,1.466898486878903,0.3782102543188526,0.5,1,160,e
167,3,first,15,1,3.1200000000000045,1,0.2980000000000018,0.2914999999999992,0.9127516778523621,0.0,0.05080000000000948,218.49889467927193,-0.261900336283186,0.3801730000000002,0.9553741056131233,0.33952070645386945,0.0,1,160,e
