ID,dimension,condition,stimulus,Number of Fixations,Relative Number of Fixations,Number of Saccades,Relative Number of Saccades
103,2,second,23,48,2.2910600925970095,11,0.5250346045534813
103,2,second,24,24,2.5265817454468906,13,1.3685651121170657
103,2,second,25,31,2.696590118302023,15,1.3048016701461402
103,2,second,26,38,3.0327214684756587,18,1.4365522745411015
103,2,second,27,19,3.072941937570762,11,1.7790716480672832
103,2,second,28,34,1.9433013260173713,14,0.8001828989483293
103,2,second,29,17,2.5556223692122666,10,1.5033072760072157
103,2,second,30,9,2.796768178993148,5,1.5537600994406378
103,3,first,1,19,2.4570024570024556,12,1.5517910254752352
103,3,first,2,10,3.063725490196069,5,1.5318627450980344
103,3,first,3,28,2.3864314327111558,19,1.6193641864825699
103,3,first,4,9,2.914507772020704,6,1.9430051813471363
103,3,first,5,18,2.779493514515133,11,1.6985793699814702
103,3,first,6,14,2.319416832339297,8,1.3253810470510268
103,3,first,7,17,3.0367988567345408,9,1.6077170418006392
103,3,first,8,17,2.585158150851573,9,1.3686131386861269
103,3,first,9,24,3.4522439585730735,10,1.4384349827387806
103,3,first,10,15,3.772635814889337,8,2.012072434607646
103,3,first,11,18,2.657218777679362,7,1.0333628579864185
103,3,first,12,9,3.394945303658983,7,2.640513013956987
103,3,first,13,9,2.862595419847324,7,2.2264631043256964
103,3,first,14,13,2.439939939939951,5,0.9384384384384428
103,3,first,15,18,2.7915632754342274,8,1.240694789081879
103,3,first,16,23,2.6906878802058953,14,1.6378100140383711
103,3,first,17,18,2.89901755516186,11,1.7716218392655814
103,3,first,18,7,3.00687285223371,6,2.577319587628894
103,3,first,19,24,2.711251694532308,15,1.6945323090826925
103,3,first,20,10,2.5432349949135284,8,2.034587995930823
103,3,first,21,21,2.4364775495997217,10,1.160227404571296
103,3,first,22,12,3.1779661016949543,5,1.3241525423728977
103,3,first,23,19,2.3791635361883285,8,1.0017530678687698
103,3,first,24,25,2.5262732417138194,18,1.81891673403395
103,3,first,25,11,2.910052910052931,7,1.8518518518518652
103,3,first,26,22,2.76243093922652,10,1.2556504269211453
103,3,first,27,11,2.357479639948566,8,1.7145306472353206
103,3,first,28,17,1.9675925925925957,10,1.1574074074074092
103,3,first,29,12,1.7045454545454497,9,1.2784090909090873
103,3,first,30,11,2.588235294117647,8,1.8823529411764706
105,2,second,1,16,2.6084121291164,10,1.6302575806977502
105,2,second,2,18,3.245582401730973,13,2.3440317345834805
105,2,second,3,9,2.981119576018544,3,0.9937065253395148
105,2,second,4,14,2.6535253980288043,8,1.516300227445031
105,2,second,5,24,2.7485112230874855,18,2.0613834173156143
105,2,second,6,19,2.904754624675115,15,2.2932273352698274
105,2,second,7,15,2.259036144578308,12,1.8072289156626467
105,2,second,8,14,2.9604567561852404,12,2.5375343624444917
105,2,second,9,16,2.934164679992663,11,2.0172382174949557
105,2,second,10,24,2.524986849026829,21,2.2093634928984756
105,2,second,11,16,2.956393200295636,11,2.0325203252032495
105,2,second,12,14,2.36446546191522,16,2.702246242188823
105,2,second,13,18,2.525606847200782,19,2.6659183387119367
105,2,second,14,20,3.291097581043279,16,2.6328780648346233
105,2,second,15,18,2.779493514515133,9,1.3897467572575666
105,2,second,16,21,3.0859662013225573,14,2.0573108008817047
105,2,second,17,15,2.9898345624875446,11,2.1925453458241995
105,2,second,18,10,2.6075619295958417,7,1.825293350717089
105,2,second,19,27,2.6074360212457774,15,1.4485755673587652
105,2,second,20,9,2.8011204481792524,7,2.1786492374727517
105,2,second,21,19,2.9163468917881743,16,2.455871066768989
105,2,second,22,14,4.022988505747122,7,2.011494252873561
105,2,second,23,20,2.701607456436583,11,1.4858841010401205
105,2,second,24,19,3.0894308943089404,11,1.7886178861788602
105,2,second,25,13,2.6998961578400844,11,2.284527518172379
105,2,second,26,22,3.0964109781843816,15,2.111189303307533
105,2,second,27,13,2.5450274079874684,13,2.5450274079874684
105,2,second,28,16,3.206412825651297,8,1.6032064128256485
105,2,second,29,18,3.8135593220338992,9,1.9067796610169496
105,2,second,30,13,3.2936407398023806,10,2.5335697998479847
105,3,first,1,9,3.202846975088965,5,1.7793594306049807
105,3,first,2,11,3.9985459832788215,6,2.181025081788448
105,3,first,3,20,2.891426919184617,11,1.5902848055515393
105,3,first,4,8,2.6595744680851228,7,2.3271276595744825
105,3,first,5,5,1.9432568985619842,8,3.1092110376991746
105,3,first,6,13,2.949183303085308,12,2.722323049001823
105,3,first,7,7,2.2838499184339334,7,2.2838499184339334
105,3,first,8,17,2.403166525303935,16,2.261803788521351
105,3,first,9,12,2.6166593981683386,7,1.526384648931531
105,3,first,10,9,3.8216560509554074,6,2.5477707006369386
105,3,first,11,10,2.632964718272774,11,2.8962611901000512
105,3,first,12,20,3.185727938834028,17,2.7078687480089236
105,3,first,13,8,2.5649246553382263,7,2.244309073420948
105,3,first,14,13,2.3280802292263596,12,2.148997134670486
105,3,first,15,13,2.8053517479499437,8,1.7263703064307345
105,3,first,16,18,2.5488530161427416,13,1.8408382894364246
105,3,first,17,13,2.025553131816772,15,2.3371766905578144
105,3,first,18,9,3.8445108927808955,6,2.5630072618539304
105,3,first,19,4,2.3081361800346167,5,2.8851702250432707
105,3,first,20,6,2.622377622377626,7,3.059440559440564
105,3,first,21,10,3.7509377344335735,5,1.8754688672167867
105,3,first,22,13,3.3574380165289135,8,2.0661157024793315
105,3,first,23,11,3.873239436619733,6,2.112676056338036
105,3,first,24,7,2.9448885149347803,5,2.103491796381986
105,3,first,25,12,2.5412960609910855,10,2.1177467174925715
105,3,first,26,18,2.6745913818722182,13,1.9316493313521574
105,3,first,27,9,2.3492560689115183,9,2.3492560689115183
105,3,first,28,5,2.1422450728363294,5,2.1422450728363294
105,3,first,29,6,2.0202020202020208,9,3.0303030303030316
105,3,first,30,16,2.609262883235484,13,2.1200260926288306
106,2,first,1,37,2.60196905766526,30,2.109704641350211
106,2,first,2,37,2.3838670188776514,25,1.6107209587011158
106,2,first,3,29,2.2620904836193465,19,1.482059282371296
106,2,first,4,28,1.7067967083206368,15,0.914355379457484
106,2,first,5,14,1.8245796950345363,8,1.0426169685911635
106,2,first,6,51,2.0845254639090975,37,1.5123027875418944
106,2,first,7,30,1.5894881848044957,26,1.377556426830563
106,2,first,8,46,2.2902663679362734,32,1.5932287776947986
106,2,first,9,38,2.038079914186105,21,1.1263073209975842
106,2,first,10,26,1.953712052900512,18,1.3525698827772776
106,2,first,11,28,2.231431303793433,23,1.8329614281160342
106,2,first,12,11,1.4834794335805643,9,1.21375590020228
106,2,first,13,11,1.6140865737343966,10,1.4673514306676332
106,2,first,14,13,1.9853390348197917,17,2.5962125839951122
106,2,first,15,30,2.3992322456813837,25,1.9993602047344865
106,2,first,16,36,2.5895554596460943,24,1.7263703064307294
106,2,first,17,26,2.2561610551891706,14,1.2148559527941687
106,2,first,18,23,2.2401870069153484,8,0.7791954806662081
106,2,first,19,34,1.8211033743974274,16,0.8569898232458483
106,2,first,20,11,1.4588859416445694,6,0.7957559681697651
106,2,first,21,27,1.912994190165796,22,1.5587360068017597
106,2,first,22,45,2.4371750433275565,15,0.8123916811091855
106,2,first,23,42,1.8268812527185772,28,1.217920835145718
106,2,first,24,33,1.872340425531915,19,1.0780141843971631
106,2,first,25,41,1.7822987306555413,27,1.1737089201877955
106,2,first,26,46,2.4556907964979677,19,1.0143070681187258
106,2,first,27,17,1.9637287744022218,14,1.6171884024488885
106,2,first,28,19,1.9455252918287786,7,0.7167724759369184
106,2,first,29,36,2.345429669685319,29,1.8893739005798402
106,2,first,30,11,2.1346788278672535,18,3.493110809237324
106,3,second,1,13,2.468666919863271,10,1.898974553740978
106,3,second,2,28,2.731440835040486,11,1.073066042337334
106,3,second,3,26,2.5407993745724604,13,1.2703996872862302
106,3,second,4,21,2.831715210355988,10,1.3484358144552324
106,3,second,5,14,1.6605384889099672,16,1.8977582730399625
106,3,second,6,15,2.1407164264307106,8,1.1417154274297123
106,3,second,7,33,2.4763619990995065,17,1.2757016358997457
106,3,second,8,25,2.3832221163012375,18,1.7159199237368912
106,3,second,9,23,2.7033380347907867,12,1.410437235543019
106,3,second,10,15,2.052264331645917,14,1.9154467095361891
106,3,second,11,13,2.7867095391211194,11,2.357984994640947
106,3,second,12,15,2.5333558520520216,5,0.8444519506840071
106,3,second,13,14,2.577319587628858,10,1.8409425625920415
106,3,second,14,21,2.4019215372297853,10,1.143772160585612
106,3,second,15,15,2.7061158217571957,8,1.4432617716038378
106,3,second,16,35,2.2784974936527584,13,0.8462990690710246
106,3,second,17,19,1.985785953177249,19,1.985785953177249
106,3,second,18,38,2.285439345642628,22,1.323149094845732
106,3,second,19,39,2.161503075985146,30,1.6626946738347275
106,3,second,20,11,2.403320952589033,12,2.6218046755516724
106,3,second,21,46,2.2768895708558166,33,1.6334207790922164
106,3,second,22,62,2.3974324272069922,25,0.9667066238737871
106,3,second,23,30,2.431315341599803,17,1.3777453602398884
106,3,second,24,56,2.8262844453416776,25,1.2617341273846776
106,3,second,25,32,2.4340153647219913,15,1.1409447022134336
106,3,second,26,20,2.6878107781212197,6,0.8063432334363659
106,3,second,27,10,3.043213633597077,6,1.8259281801582463
106,3,second,28,22,2.599550986647754,12,1.4179369018078658
106,3,second,29,60,2.6050712052796063,24,1.0420284821118426
106,3,second,30,20,2.6549847338377752,5,0.6637461834594438
107,2,second,1,10,2.2742779167614287,9,2.0468501250852857
107,2,second,2,6,2.120141342756185,5,1.7667844522968208
107,2,second,3,5,2.1523891519586673,5,2.1523891519586673
107,2,second,4,6,1.5843675732770095,5,1.3203063110641746
107,2,second,5,8,2.294893861158928,7,2.008032128514062
107,2,second,6,4,1.6227180527383345,6,2.4340770791075017
107,2,second,7,4,1.0819583446037324,5,1.3524479307546655
107,2,second,8,7,1.6416510318949304,7,1.6416510318949304
107,2,second,9,4,1.8198362147406788,5,2.274795268425849
107,2,second,10,5,1.2950012950012983,7,1.8130018130018177
107,2,second,11,6,2.400960384153666,3,1.200480192076833
107,2,second,12,4,1.1344299489506582,8,2.2688598979013164
107,2,second,13,6,1.7841213202497772,8,2.378828426999703
107,2,second,14,2,0.9237875288683576,7,3.233256351039252
107,2,second,15,5,2.11595429538722,3,1.269572577232332
107,2,second,16,6,2.308580223162751,4,1.5390534821085007
107,2,second,17,5,2.1422450728363294,5,2.1422450728363294
107,2,second,18,5,1.3058239749281768,5,1.3058239749281768
107,2,second,19,3,1.1265490048817077,5,1.8775816748028462
107,2,second,20,10,2.462447672986945,6,1.477468603792167
107,2,second,21,6,1.8382352941176414,7,2.144607843137248
107,2,second,22,5,1.6739203213926968,6,2.008704385671236
107,2,second,23,10,2.0712510356255165,7,1.4498757249378615
107,2,second,24,6,2.341006632852137,7,2.73117440499416
107,2,second,25,3,1.304915180513279,5,2.1748586341887983
107,2,second,26,7,1.8944519621109643,7,1.8944519621109643
107,2,second,27,4,1.9065776930409923,5,2.3832221163012406
107,2,second,28,8,2.611818478615746,4,1.305909239307873
107,2,second,29,8,2.3852116875372693,9,2.6833631484794283
107,2,second,30,4,2.3557126030624356,4,2.3557126030624356
107,3,first,1,4,2.5889967637540425,5,3.2362459546925533
107,3,first,2,2,1.9588638589618006,3,2.938295788442701
107,3,first,3,6,1.8969332911792536,6,1.8969332911792536
107,3,first,4,8,2.1828103683492373,6,1.637107776261928
107,3,first,5,3,0.9930486593843049,8,2.6481297583581465
107,3,first,6,8,2.4752475247524752,7,2.1658415841584158
107,3,first,7,6,2.347417840375589,4,1.5649452269170594
107,3,first,8,4,1.7825311942959,5,2.228163992869875
107,3,first,9,6,2.7285129604365643,4,1.819008640291043
107,3,first,10,5,2.34411626816689,4,1.8752930145335123
107,3,first,11,4,1.5191796429927782,7,2.6585643752373618
107,3,first,12,7,2.626641651031875,6,2.2514071294558926
107,3,first,13,3,1.467710371819953,5,2.446183953033255
107,3,first,14,6,2.0689655172413755,6,2.0689655172413755
107,3,first,15,8,2.9390154298309974,7,2.571638501102123
107,3,first,16,3,1.92802056555272,3,1.92802056555272
107,3,first,17,3,1.4527845036319629,6,2.9055690072639258
107,3,first,18,8,2.3852116875372795,7,2.0870602265951197
107,3,first,19,6,2.3382696804364747,6,2.3382696804364747
107,3,first,20,4,2.223457476375756,4,2.223457476375756
107,3,first,21,6,2.2796352583586827,4,1.5197568389057885
107,3,first,22,6,2.4885939444214005,4,1.659062629614267
107,3,first,23,5,2.0483408439164377,5,2.0483408439164377
107,3,first,24,4,1.7398869073510173,6,2.6098303610265257
107,3,first,25,6,2.400960384153666,4,1.600640256102444
107,3,first,26,8,2.869440459110462,6,2.1520803443328465
107,3,first,27,4,1.3050570962479617,8,2.6101141924959235
107,3,first,28,2,2.0,2,2.0
107,3,first,29,8,1.9685039370078774,9,2.2145669291338623
107,3,first,30,6,2.1691973969631078,6,2.1691973969631078
108,2,first,1,30,2.610511660285415,18,1.566306996171249
108,2,first,2,38,2.5481123851673013,7,0.4693891235834503
108,2,first,3,14,1.9852524106636436,7,0.9926262053318218
108,2,first,4,67,2.23601655319717,32,1.0679482045120812
108,2,first,5,27,2.1052631578947296,19,1.4814814814814765
108,2,first,6,33,2.8340776365510125,13,1.1164548265200958
108,2,first,7,24,2.079002079002082,13,1.1261261261261277
108,2,first,8,44,2.3195740418577677,14,0.7380462860456534
108,2,first,9,16,2.205375603032393,15,2.0675396278428684
108,2,first,10,38,2.09898365002209,31,1.712328767123284
108,2,first,11,18,1.9791094007696535,19,2.0890599230346343
108,2,first,12,40,2.293183512010551,27,1.5478988706071217
108,2,first,13,42,2.3185205630692782,27,1.4904775048302503
108,2,first,14,16,2.821371892082515,6,1.058014459530943
108,2,first,15,26,2.4623543896202302,14,1.3258831328724316
108,2,first,16,19,1.7547100110823783,27,2.4935352789065375
108,2,first,17,35,2.3890784982935096,21,1.433447098976106
108,2,first,18,73,2.1501575800418236,41,1.2076227504344488
108,2,first,19,18,1.9122490173164866,15,1.5935408477637387
108,2,first,20,17,2.5342874180083594,7,1.0435301132975598
108,2,first,21,61,2.2998906609357896,30,1.131093767673339
108,2,first,22,35,2.2263214808218343,9,0.572482666497043
108,2,first,23,37,2.423369138066549,11,0.7204610951008659
108,2,first,24,57,2.2886051553842437,30,1.204529029149602
108,2,first,25,19,2.171180436521546,14,1.5998171637527183
108,2,first,26,61,2.191091954022986,22,0.7902298850574704
108,2,first,27,8,2.865329512893981,5,1.7908309455587383
108,2,first,28,100,2.0183671409829467,39,0.7871631849833491
108,2,first,29,26,2.0235037746128097,15,1.1674060238150825
108,2,first,30,7,3.0715225976305063,7,3.0715225976305063
108,3,second,1,28,2.221340737802456,27,2.142007140023797
108,3,second,2,60,2.538500592316805,36,1.523100355390083
108,3,second,3,67,2.358988803605381,43,1.5139778888810653
108,3,second,4,43,2.5737714730352557,26,1.5562339139282941
108,3,second,5,10,2.1659085986571545,7,1.5161360190600082
108,3,second,6,23,2.7410320581575434,13,1.549278989393394
108,3,second,7,52,2.4285447412665784,36,1.6813002054922466
108,3,second,8,10,2.4084778420038613,9,2.1676300578034753
108,3,second,9,26,2.9819933478609952,19,2.1791489849753427
108,3,second,10,86,2.6046398933914845,56,1.6960445817432923
108,3,second,11,14,2.655035084392203,11,2.086098994879588
108,3,second,12,17,2.497062279670978,13,1.909518213866042
108,3,second,13,10,2.721088435374141,6,1.6326530612244847
108,3,second,14,14,2.955457040320899,13,2.7443529660122636
108,3,second,15,29,2.3747133966590264,23,1.8833933835571588
108,3,second,16,36,2.599090318388564,22,1.5883329723485669
108,3,second,17,21,2.6099925428784516,14,1.7399950285856343
108,3,second,18,64,2.787577856178405,36,1.5680125441003525
108,3,second,19,33,2.9438001784121375,20,1.7841213202497803
108,3,second,20,13,3.4427966101694953,8,2.1186440677966125
108,3,second,21,58,2.6198111929174748,19,0.8582140114729658
108,3,second,22,39,2.4628986422481787,11,0.6946637196084606
108,3,second,23,43,2.3737234336185487,27,1.4904775048302517
108,3,second,24,37,2.702307917031847,32,2.337131171487003
108,3,second,25,15,2.4236548715463058,11,1.7773469058006242
108,3,second,26,24,2.1672385768466764,24,2.1672385768466764
108,3,second,27,16,2.9624143677096777,12,2.221810775782258
108,3,second,28,24,2.527646129541863,15,1.5797788309636642
108,3,second,29,96,2.4398302284799325,37,0.9403512338933073
108,3,second,30,9,2.618562700029086,7,2.0366598778004
109,2,second,1,12,2.1606049693914344,12,2.1606049693914344
109,2,second,2,33,2.235772357723578,25,1.6937669376693776
109,2,second,3,22,2.2186365469947567,21,2.117789431222268
109,2,second,4,13,2.437195350581176,13,2.437195350581176
109,2,second,5,11,1.8172806872625153,15,2.478110028085248
109,2,second,6,15,1.7996400719856074,8,0.9598080383923239
109,2,second,7,10,1.9264110961279128,16,3.0822577538046603
109,2,second,8,20,2.2883295194508024,15,1.7162471395881016
109,2,second,9,25,2.214545132429796,17,1.5058906900522613
109,2,second,10,27,2.8292989625903955,22,2.3053547102588405
109,2,second,11,10,2.4408103490358832,12,2.92897241884306
109,2,second,12,11,2.2517911975434783,11,2.2517911975434783
109,2,second,13,12,3.126628452318898,9,2.3449713392391733
109,2,second,14,5,2.3331777881474562,8,3.7330844610359297
109,2,second,15,15,2.9550827423167805,14,2.7580772261623285
109,2,second,16,10,2.028397565922921,16,3.245436105476674
109,2,second,17,19,1.7909322273541317,21,1.9794514091808826
109,2,second,18,17,2.902014339364969,10,1.7070672584499818
109,2,second,19,14,1.9209659714599312,8,1.0976948408342464
109,2,second,20,7,2.3102310231022876,8,2.6402640264026145
109,2,second,21,11,1.9090593543908363,17,2.950364456785838
109,2,second,22,14,1.8629407850964772,15,1.9960079840319398
109,2,second,23,15,1.9615535504119213,16,2.092323787106049
109,2,second,24,14,2.0967500374419674,17,2.5460536168938175
109,2,second,25,14,2.2300095571838296,13,2.0707231602421277
109,2,second,26,33,2.317415730337082,28,1.9662921348314633
109,2,second,27,8,2.6507620941020535,10,3.313452617627567
109,2,second,28,17,2.2945066810635737,14,1.8895937373464726
109,2,second,29,16,2.0431617928744723,19,2.426254629038436
109,2,second,30,4,1.9417475728155318,7,3.3980582524271807
109,3,first,1,11,2.051855997015486,13,2.4249207237455743
109,3,first,2,14,2.622213897733659,11,2.0603109196478746
109,3,first,3,25,2.055751994079439,25,2.055751994079439
109,3,first,4,13,2.151961595762292,11,1.8208905810296319
109,3,first,5,11,2.7562014532698673,9,2.2550739163117095
109,3,first,6,15,2.478110028085248,14,2.312902692879565
109,3,first,7,9,2.7743526510480887,9,2.7743526510480887
109,3,first,8,6,1.9788918205804864,11,3.627968337730892
109,3,first,9,14,2.219755826859045,15,2.3783098144918338
109,3,first,10,13,2.264019505398814,14,2.4381748519679536
109,3,first,11,7,1.9696117051209894,12,3.3764772087788386
109,3,first,12,8,2.245298905416791,10,2.806623631770989
109,3,first,13,11,1.5212280459134295,19,2.6275757156686512
109,3,first,14,7,2.2816166883963613,11,3.585397653194282
109,3,first,15,5,1.51561079114883,9,2.728099424067894
109,3,first,16,10,2.256826901376673,10,2.256826901376673
109,3,first,17,10,1.7482517482517486,18,3.1468531468531475
109,3,first,18,16,3.140333660451424,17,3.3366045142296374
109,3,first,19,4,1.5866719555731759,8,3.1733439111463517
109,3,first,20,6,3.3351862145636604,5,2.7793218454697173
109,3,first,21,15,2.120141342756179,14,1.9787985865724333
109,3,first,22,11,1.8903591682419605,13,2.234060835195044
109,3,first,23,9,2.703514568939627,7,2.10273355361971
109,3,first,24,19,2.406281661600806,15,1.8996960486322152
109,3,first,25,11,1.966392563460853,10,1.78762960314623
109,3,first,26,5,1.2866700977869288,13,3.3453422542460145
109,3,first,27,3,1.4822134387351773,8,3.9525691699604724
109,3,first,28,5,1.9661816751867824,9,3.539127015336208
109,3,first,29,14,2.599331600445602,10,1.8566654288897155
109,3,first,30,3,1.1764705882352886,7,2.7450980392156734
110,2,first,1,16,2.2002200220021986,12,1.6501650165016488
110,2,first,2,44,2.0926471987063624,36,1.7121658898506602
110,2,first,3,27,2.5702046644455034,22,2.094240837696336
110,2,first,4,11,2.338435374149656,8,1.7006802721088408
110,2,first,5,14,2.543142597638512,12,2.179836512261582
110,2,first,6,20,2.4289531212047666,22,2.671848433325243
110,2,first,7,16,2.208724461623404,17,2.3467697404748664
110,2,first,8,18,2.4982650936849464,15,2.0818875780707886
110,2,first,9,25,2.4267132595612457,24,2.329644729178796
110,2,first,10,25,2.655901412939548,19,2.0184850738340567
110,2,first,11,19,2.6275757156686512,17,2.350988798229846
110,2,first,12,17,2.3236741388736917,15,2.0503007107709044
110,2,first,13,14,2.7354435326299362,9,1.7584994138335304
110,2,first,14,14,2.5031289111389285,14,2.5031289111389285
110,2,first,15,11,1.8443997317236758,16,2.6827632461435282
110,2,first,16,10,1.7427675148135238,15,2.6141512722202855
110,2,first,17,32,2.7033876826898737,15,1.2672129762608784
110,2,first,18,24,2.646085997794931,18,1.984564498346198
110,2,first,19,51,2.3331350930966606,29,1.326684660780454
110,2,first,20,14,2.336448598130834,7,1.168224299065417
110,2,first,21,67,2.2837275887926904,48,1.6361033471947632
110,2,first,22,47,2.4366219088599737,30,1.5552905801233874
110,2,first,23,51,2.4486268484732054,28,1.3443441521029362
110,2,first,24,24,2.5698682942499196,16,1.7132455294999465
110,2,first,25,59,2.328610332715003,40,1.57871886963729
110,2,first,26,86,2.3557771325261583,45,1.2326740809729897
110,2,first,27,33,2.4005237506365003,23,1.6730923110496818
110,2,first,28,33,2.5250593006350983,15,1.1477542275614083
110,2,first,29,36,2.0094892548144023,27,1.5071169411108016
110,2,first,30,16,2.704530087897229,9,1.5212981744421914
110,3,second,1,43,2.6018031100623245,34,2.0572396684213725
110,3,second,2,25,2.518130539887189,19,1.9137792103142635
110,3,second,3,37,2.734663710273472,19,1.4042867701404316
110,3,second,4,22,2.859370938393547,13,1.689628281778005
110,3,second,5,12,1.9604639764744203,13,2.123835974513955
110,3,second,6,12,2.193383293730578,10,1.8278194114421482
110,3,second,7,85,2.6155455720352028,49,1.5077850944673523
110,3,second,8,20,2.3593252329833576,19,2.24135897133419
110,3,second,9,29,2.3270743058899077,27,2.1665864227250866
110,3,second,10,12,2.034587995930823,16,2.7127839945744303
110,3,second,11,26,2.538071065989855,14,1.3666536509176141
110,3,second,12,13,2.7783714468903424,6,1.2823252831801581
110,3,second,13,16,2.537266095781802,14,2.2201078338090765
110,3,second,14,14,3.0030030030030175,8,1.7160017160017242
110,3,second,15,18,2.2627278441231815,11,1.3827781269641664
110,3,second,16,19,2.588203242065121,8,1.0897697861326825
110,3,second,17,12,2.3961661341853127,13,2.5958466453674216
110,3,second,18,35,2.6497085320614726,24,1.8169429934135812
110,3,second,19,24,2.8208744710860336,15,1.7630465444287708
110,3,second,20,12,3.2724297791109884,5,1.363512407962912
110,3,second,21,16,2.2352612461581396,11,1.536742106733721
110,3,second,22,21,2.1959636097458985,11,1.150266652724042
110,3,second,23,62,2.3329319686935572,18,0.6773028296207102
110,3,second,24,33,2.6790063321967827,21,1.7048222113979525
110,3,second,25,34,1.6654420769042355,26,1.2735733529267683
110,3,second,26,26,2.5860354087925197,14,1.3924806047344338
110,3,second,27,12,2.934702861335291,4,0.9782342871117636
110,3,second,28,25,1.9429548457293868,19,1.476645682754334
110,3,second,29,130,2.7612574341546314,51,1.083262531860663
110,3,second,30,14,2.839756592292085,7,1.4198782961460426
111,2,second,1,3,1.344688480502016,4,1.7929179740026882
111,2,second,2,13,2.4542193694544028,11,2.07664715876911
111,2,second,3,14,2.0976925382079736,10,1.4983518130056954
111,2,second,4,10,2.530364372469637,5,1.2651821862348185
111,2,second,5,8,1.9166267369429772,10,2.3957834211787215
111,2,second,6,7,2.4146257330113823,4,1.3797861331493615
111,2,second,7,18,1.8272256623693024,16,1.6242005887727133
111,2,second,8,11,2.0892687559354224,11,2.0892687559354224
111,2,second,9,7,2.0402215097639274,10,2.91460215680561
111,2,second,10,7,1.3235016071090904,10,1.890716581584415
111,2,second,11,14,2.486678507992897,10,1.7761989342806406
111,2,second,12,4,1.156403584851112,7,2.023706273489446
111,2,second,13,3,1.529831718510976,6,3.059663437021952
111,2,second,14,3,1.5797788309636642,6,3.1595576619273285
111,2,second,15,5,2.0567667626491177,6,2.4681201151789414
111,2,second,16,10,2.541942043721405,11,2.7961362480935454
111,2,second,17,9,1.9455252918287917,10,2.1616947686986574
111,2,second,18,10,2.1834061135371257,9,1.965065502183413
111,2,second,19,9,2.162421912542044,9,2.162421912542044
111,2,second,20,9,1.8765638031692997,9,1.8765638031692997
111,2,second,21,14,2.0464844321005677,13,1.9003069726648127
111,2,second,22,11,1.7468635858345252,14,2.2232809274257592
111,2,second,23,22,2.0069330414157966,13,1.1859149790184254
111,2,second,24,13,2.282704126426693,9,1.5803336259877103
111,2,second,25,10,1.974723538704573,9,1.7772511848341157
111,2,second,26,18,2.0673021706672805,14,1.6079016882967738
111,2,second,27,1,0.6527415143603087,4,2.6109660574412348
111,2,second,28,3,1.8773466833541772,3,1.8773466833541772
111,2,second,29,14,1.8842530282637955,16,2.1534320323014806
111,2,second,30,5,2.8868360277136276,3,1.7321016166281764
111,3,first,1,9,2.257336343115119,11,2.7589666415851455
111,3,first,2,9,1.8288965657386682,14,2.844950213371262
111,3,first,3,6,1.0197144799456177,15,2.549286199864044
111,3,first,4,2,0.7320644216690994,6,2.196193265007298
111,3,first,5,11,1.653389448369159,17,2.5552382383887
111,3,first,6,5,1.1598237067965727,14,3.2475063790304035
111,3,first,7,3,1.667593107281817,4,2.223457476375756
111,3,first,8,5,0.9223390518354561,16,2.951484965873459
111,3,first,9,8,1.7656146546016365,8,1.7656146546016365
111,3,first,10,6,2.3391812865497097,5,1.9493177387914247
111,3,first,11,7,1.4934926392148549,10,2.1335609131640783
111,3,first,12,4,1.74825174825174,6,2.62237762237761
111,3,first,13,6,2.4429967426709926,9,3.6644951140064888
111,3,first,14,3,0.8441193021947164,10,2.8137310073157216
111,3,first,15,9,1.265644775699622,25,3.51567993249895
111,3,first,16,8,1.7877094972067062,8,1.7877094972067062
111,3,first,17,14,1.1428571428571428,26,2.122448979591837
111,3,first,18,9,1.3597220123885785,19,2.8705242483758875
111,3,first,19,6,2.3696682464454875,6,2.3696682464454875
111,3,first,20,3,2.0174848688634714,5,3.362474781439119
111,3,first,21,18,1.5997156061144673,24,2.132954141485956
111,3,first,22,10,2.0048115477145148,8,1.6038492381716116
111,3,first,23,7,2.573529411764707,5,1.8382352941176479
111,3,first,24,9,1.7058377558756646,7,1.3267626990144057
111,3,first,25,7,1.7513134851138292,10,2.5018764073054705
111,3,first,26,21,2.4330900243309004,14,1.6220600162206
111,3,first,27,6,2.308580223162751,10,3.847633705271252
111,3,first,28,5,1.200480192076833,11,2.6410564225690325
111,3,first,29,13,1.5483563601715076,17,2.0247737017627405
111,3,first,30,6,1.9455252918287917,9,2.918287937743188
112,2,first,1,5,2.224199288256223,7,3.1138790035587123
112,2,first,2,9,2.224419179436485,14,3.4602076124567542
112,2,first,3,9,2.190313944998786,14,3.407155025553667
112,2,first,4,8,3.1031807602792827,8,3.1031807602792827
112,2,first,5,6,2.80636108512628,7,3.2740879326473267
112,2,first,6,9,2.108716026241799,14,3.2802249297094654
112,2,first,7,8,2.1316280309085984,13,3.4638955502264723
112,2,first,8,6,2.513615416841223,8,3.351487222454964
112,2,first,9,3,1.3562386980108394,6,2.712477396021679
112,2,first,10,6,1.8796992481202959,8,2.5062656641603946
112,2,first,11,17,2.598593702231733,17,2.598593702231733
112,2,first,12,3,0.9693053311793218,8,2.5848142164781915
112,2,first,13,3,1.716247139588082,5,2.8604118993134704
112,2,first,14,5,1.7661603673613457,9,3.179088661250422
112,2,first,15,6,2.0979020979020984,7,2.447552447552448
112,2,first,16,6,3.1729243786356576,5,2.644103648863048
112,2,first,17,6,1.744693224774633,14,4.0709508578074765
